x y g
63312.108089 386278.701763 51.565183
59639.011349 386164.166987 46.821499
55965.900341 386049.630988 35.362643
52292.773952 385935.094053 21.791704
48619.631059 385820.556510 7.020185
44946.470496 385706.018597 -3.425519
41273.291296 385591.480701 -10.414258
37600.092147 385476.943037 -16.993736
33926.872107 385362.405957 -20.789227
30253.629869 385247.869696 -19.800739
26580.364425 385133.334598 -12.441903
22907.074628 385018.800940 -4.641030
19233.759403 384904.269052 -0.174581
15560.417549 384789.739174 0.940516
11887.047922 384675.211624 -5.060748
8213.649549 384560.686736 -10.991658
4540.221160 384446.164747 -13.540123
866.761639 384331.645965 -9.911142
331594.034898 390920.600254 32.151490
327918.959741 390806.964749 33.007282
324243.951937 390693.306451 26.238845
320569.010331 390579.625666 28.406744
316894.133789 390465.922674 17.401485
313219.321244 390352.197800 0.096457
309544.571495 390238.451303 -8.514179
305869.883413 390124.683497 -16.670066
302195.255951 390010.894702 -20.788259
298520.687921 389897.085191 -20.790594
294846.178218 389783.255265 -18.777898
291171.725805 389669.405258 -13.998632
287497.329371 389555.535393 -10.788371
283822.987965 389441.646032 -2.772556
280148.700424 389327.737467 9.499672
276474.465601 389213.809965 12.187171
272800.282331 389099.863848 14.161539
269126.149559 388985.899393 15.766338
265452.066135 388871.916916 19.370208
261778.031000 388757.916733 23.781136
258104.042879 388643.899091 25.850884
254430.100802 388529.864312 23.869524
250756.203567 388415.812709 21.175161
247082.350143 388301.744575 28.786953
243408.539274 388187.660182 30.077576
239734.769856 388073.559831 26.148796
236061.040945 387959.443866 22.433923
232387.351154 387845.312506 27.552918
228713.699613 387731.166139 40.250616
225040.085029 387617.004994 57.608819
221366.506326 387502.829381 73.862044
217692.962360 387388.639600 83.991238
214019.452069 387274.435954 86.146887
210345.974321 387160.218746 86.414633
206672.527989 387045.988270 75.916772
202999.111877 386931.744807 69.210090
199325.724945 386817.488670 66.685924
195652.366084 386703.220157 61.664514
191979.034116 386588.939546 55.204324
188305.727941 386474.647150 45.685486
184632.446393 386360.343239 37.146446
180959.188453 386246.028163 22.427981
177285.952896 386131.702164 -0.959340
173612.738714 386017.365584 -23.617233
169939.544692 385903.018687 -42.046963
166266.369688 385788.661764 -54.819432
162593.212637 385674.295138 -63.334675
158920.072415 385559.919093 -66.085041
155246.947901 385445.533915 -71.363570
151573.837968 385331.139919 -78.033035
147900.741503 385216.737412 -85.123152
144227.657332 385102.326643 -93.106511
140554.584421 384987.907956 -100.138924
136881.521531 384873.481598 -102.223402
133208.467708 384759.047940 -98.504182
129535.421655 384644.607199 -90.090653
125862.382360 384530.159717 -77.077229
122189.348674 384415.705781 -60.235995
118516.319457 384301.245669 -34.563347
114843.293565 384186.779691 -6.594982
111170.269943 384072.308153 16.239500
107497.247463 383957.831349 28.903795
103824.224999 383843.349583 27.096325
100151.201369 383728.863111 14.226160
96478.175530 383614.372263 -0.343053
92805.146227 383499.877312 -8.929368
89132.112515 383385.378571 -4.858745
85459.073212 383270.876367 11.267111
81786.027092 383156.370919 33.897125
78112.973217 383041.862593 51.509267
74439.910287 382927.351627 57.817163
70766.837295 382812.838375 55.741315
67093.753028 382698.323091 54.458848
63420.656503 382583.806106 54.158267
59747.546439 382469.287663 53.140917
56074.421852 382354.768124 46.562370
52401.281552 382240.247752 32.303601
48728.124353 382125.726809 14.035592
45054.949292 382011.205645 1.021673
41381.755109 381896.684539 -6.859674
37708.540715 381782.163768 -12.998724
34035.305013 381667.643644 -18.448361
30362.046913 381553.124475 -19.013936
26688.765185 381438.606530 -13.496202
23015.458826 381324.090132 -7.424174
19342.126614 381209.575556 -0.920675
15668.767488 381095.063096 4.077855
11995.380304 380980.553071 2.113985
8321.963935 380866.045764 -4.619113
4648.517337 380751.541475 -9.972137
975.039233 380637.040481 -8.931029
331702.644731 387224.765734 32.825943
328027.580625 387111.139785 28.183830
324352.583510 386997.491145 24.707230
320677.652240 386883.820091 31.951370
317002.785744 386770.126926 22.632325
313327.982879 386656.411959 4.918503
309653.242435 386542.675456 -6.646272
305978.563431 386428.917758 -18.967776
302303.944596 386315.139113 -23.292751
298629.384952 386201.339884 -20.824296
294954.883245 386087.520312 -18.210261
291280.438442 385973.680712 -14.017667
287606.049434 385859.821404 -11.248855
283931.715051 385745.942678 -4.098264
280257.434134 385632.044797 7.132181
276583.205593 385518.128076 8.516963
272909.028341 385404.192844 12.883905
269234.901237 385290.239369 15.302140
265560.823211 385176.267963 18.327459
261886.792968 385062.278907 23.189991
258212.809609 384948.272517 27.448539
254538.871851 384834.249076 25.643941
250864.978577 384720.208862 21.463449
247191.128739 384606.152216 24.341714
243517.321231 384492.079425 22.923495
239843.554871 384377.990768 22.139522
236169.828560 384263.886557 20.861992
232496.141130 384149.767072 26.628110
228822.491495 384035.632610 40.706134
225148.878566 383921.483488 58.306141
221475.301190 383807.320012 76.781830
217801.758300 383693.142464 84.432171
214128.248681 383578.951118 84.519428
210454.771195 383464.746276 85.367302
206781.324858 383350.528279 74.995618
203107.908400 383236.297373 69.224381
199434.520776 383122.053878 62.736996
195761.160871 383007.798093 53.335561
192087.827578 382893.530317 49.348022
188414.519720 382779.250829 42.120676
184741.236196 382664.959951 36.556633
181067.975848 382550.657935 25.938982
177394.737655 382436.345141 7.288282
173721.520398 382322.021801 -13.459470
170048.322992 382207.688254 -32.173898
166375.144370 382093.344804 -45.783487
162701.983324 381978.991707 -55.621495
159028.838719 381864.629263 -60.606610
155355.709496 381750.257801 -68.461540
151682.594538 381635.877606 -74.482731
148009.492728 381521.488976 -78.672029
144336.402881 381407.092184 -84.458251
140663.323889 381292.687542 -89.298132
136990.254728 381178.275366 -92.576820
133317.194156 381063.855913 -92.440478
129644.141081 380949.429497 -87.771344
125971.094419 380834.996428 -78.983298
122298.053092 380720.557004 -66.831592
118625.015804 380606.111485 -45.133538
114951.981639 380491.660212 -20.676882
111278.949313 380377.203427 4.452765
107605.917837 380262.741491 25.864689
103932.885942 380148.274641 31.114182
100259.852662 380033.803201 23.566782
96586.816719 379919.327468 10.377472
92913.777164 379804.847753 -2.322904
89240.732747 379690.364309 -4.466676
85567.682363 379575.877458 8.100901
81894.624926 379461.387486 31.284238
78221.559338 379346.894727 53.142036
74548.484454 379232.399438 62.985043
70875.399044 379117.901901 61.703840
67202.302187 379003.402465 58.637430
63529.192592 378888.901381 55.712687
59856.069204 378774.398956 56.642296
56182.930889 378659.895492 53.919903
52509.776526 378545.391284 40.367128
48836.605071 378430.886643 21.497483
45163.415267 378316.381821 6.398651
41490.206072 378201.877159 -1.860839
37816.976319 378087.372917 -8.298437
34143.724979 377972.869432 -15.170144
30470.450814 377858.366971 -18.351730
26797.152742 377743.865821 -16.276138
23123.829682 377629.366303 -11.856674
19450.480479 377514.868711 -3.602812
15777.103995 377400.373325 5.677263
12103.699169 377285.880450 8.489255
8430.264785 377171.390381 3.510808
4756.799798 377056.903407 -1.624538
1083.303077 376942.419854 -3.975422
331811.248983 383528.947254 35.599109
328136.195845 383415.330528 27.826743
324461.209340 383301.691194 27.198477
320786.288312 383188.029526 36.618671
317111.431691 383074.345825 27.569341
313436.638397 382960.640423 9.683067
309761.907292 382846.913610 -4.922345
306087.237178 382733.165633 -18.130103
302412.626910 382619.396835 -23.766659
298738.075525 382505.607520 -21.591322
295063.581752 382391.797956 -19.266563
291389.144553 382277.968466 -16.785834
287714.762742 382164.119345 -12.470565
284040.435302 382050.250892 -8.070523
280366.160983 381936.363390 1.456248
276691.938698 381822.457127 3.248127
273017.767358 381708.532430 7.431196
269343.645810 381594.589583 11.024990
265669.572982 381480.628898 14.166290
261995.547733 381366.650654 17.927383
258321.568849 381252.655137 24.302837
254647.635346 381138.642688 24.775683
250973.746029 381024.613567 22.373735
247299.899772 380910.568080 20.725029
243626.095465 380796.506525 18.616218
239952.331995 380682.429201 19.932515
236278.608258 380568.336419 20.093067
232604.923084 380454.228449 24.846608
228931.275379 380340.105606 36.698228
225257.664056 380225.968185 55.576317
221584.087881 380111.816478 72.959816
217910.545860 379997.650779 76.443332
214237.036765 379883.471391 77.856457
210563.559536 379769.278609 79.797906
206890.113039 379655.072724 71.754276
203216.696217 379540.854063 65.932253
199543.307800 379426.622873 55.262145
195869.946825 379312.379481 45.296193
192196.612021 379198.124174 40.525545
188523.302432 379083.857283 34.940649
184850.016813 378969.579061 33.944141
181176.753998 378855.289780 28.387011
177503.513031 378740.989831 17.669299
173830.292696 378626.679426 2.680331
170157.091828 378512.358888 -14.781642
166483.909430 378398.028544 -30.930299
162810.744290 378283.688648 -43.140765
159137.595272 378169.339491 -52.726840
155464.461243 378054.981376 -62.351131
151791.341218 377940.614653 -68.374607
148118.233940 377826.239552 -72.029920
144445.138283 377711.856399 -75.937800
140772.053221 377597.465490 -79.444677
137098.977578 377483.067101 -83.410452
133425.910248 377368.661555 -85.825735
129752.850066 377254.249133 -84.659021
126079.796020 377139.830155 -80.843924
122406.746809 377025.404858 -72.909831
118733.701498 376910.973610 -56.782314
115060.658874 376796.536666 -36.380132
111387.617791 376682.094333 -10.888774
107714.577121 376567.646885 13.825014
104041.535813 376453.194629 27.470845
100368.492731 376338.737898 27.010749
96695.446767 376224.276961 16.276438
93022.396732 376109.812102 2.472509
89349.341522 375995.343610 -3.145479
85676.280034 375880.871800 5.042687
82003.211171 375766.396972 26.805212
78330.133838 375651.919444 52.315168
74657.046808 375537.439465 67.075973
70983.949005 375422.957334 67.977852
67310.839276 375308.473348 61.557452
63637.716620 375193.987863 56.119292
59964.579762 375079.501093 57.606529
56291.427712 374965.013396 57.774916
52618.259273 374850.525033 46.323853
48945.073324 374736.036300 29.088475
45271.868744 374621.547514 13.043469
41598.644430 374507.058945 3.132398
37925.399273 374392.570913 -4.399500
34252.132104 374278.083687 -11.315443
30578.841893 374163.597615 -15.093181
26905.527414 374049.112936 -15.896566
23232.187578 373934.629968 -14.402242
19558.821236 373820.148996 -7.252153
15885.427314 373705.670331 4.701182
12212.004745 373591.194288 12.605620
8538.552243 373476.721118 12.504174
4865.068833 373362.251144 9.095540
1191.553308 373247.784654 4.247714
331919.848045 379833.143258 36.371178
328244.805715 379719.535450 29.798585
324569.829730 379605.905108 28.862352
320894.918922 379492.252545 35.930114
317220.072142 379378.578025 28.383537
313545.288313 379264.881869 10.919198
309870.566362 379151.164400 -5.736385
306195.905077 379037.425883 -16.543457
302521.303404 378923.666625 -23.103425
298846.760134 378809.886914 -23.408076
295172.274222 378696.087070 -22.397877
291497.844476 378582.267367 -19.377478
287823.469861 378468.428128 -15.167533
284149.149197 378354.569629 -13.599318
280474.881383 378240.692183 -7.107310
276800.665244 378126.796089 -3.765850
273126.499705 378012.881615 0.874922
269452.383671 377898.949099 4.451000
265778.315994 377784.998825 9.174129
262104.295528 377671.031072 13.284086
258430.321199 377557.046181 19.464023
254756.391809 377443.044393 22.010521
251082.506297 377329.026032 20.973766
247408.663536 377214.991402 15.932904
243734.862408 377100.940802 15.142760
240061.101729 376986.874504 17.802155
236387.380460 376872.792834 18.732824
232713.697426 376758.696077 20.982102
229040.051531 376644.584539 33.092548
225366.441683 376530.458514 52.006805
221692.866653 376416.318263 64.350215
218019.325427 376302.164137 65.340868
214345.816862 376187.996403 70.923005
210672.339738 376073.815346 72.180316
206998.893064 375959.621294 65.400147
203325.475709 375845.414549 57.946909
199652.086473 375731.195372 45.791285
195978.724233 375616.964066 41.105952
192305.387949 375502.720955 33.823931
188632.076438 375388.466304 29.620037
184958.788663 375274.200456 32.364102
181285.523385 375159.923648 31.672641
177612.279506 375045.636204 30.293278
173939.055937 374931.338419 23.137308
170265.851594 374817.030612 8.374040
166592.665333 374702.713050 -9.464908
162919.495925 374588.386025 -26.694197
159246.342387 374474.049846 -40.333901
155573.203574 374359.704833 -51.544709
151900.078290 374245.351245 -60.675641
148226.965484 374130.989392 -65.287980
144553.864041 374016.619570 -68.472316
140880.772767 373902.242073 -72.448607
137207.690559 373787.857192 -75.922619
133534.616390 373673.465242 -78.708885
129861.549012 373559.066500 -79.868744
126188.487339 373444.661260 -80.041272
122515.430356 373330.249854 -76.154714
118842.376834 373215.832553 -65.705539
115169.325629 373101.409634 -48.343129
111496.275672 372986.981409 -26.896268
107823.225824 372872.548170 -5.563325
104150.175025 372758.110241 11.360904
100477.122076 372643.667893 15.970661
96804.065862 372529.221403 9.152196
93131.005330 372414.771119 -2.070624
89457.939228 372300.317286 -6.656986
85784.866602 372185.860241 -0.014930
82111.786205 372071.400239 20.695032
78438.696937 371956.937605 48.949929
74765.597716 371842.472626 68.193762
71092.487382 371728.005595 70.398442
67419.364860 371613.536822 61.283012
63746.228928 371499.066571 54.951768
60073.078594 371384.595179 56.009963
56399.912651 371270.122913 57.612576
52726.730038 371155.650100 50.933733
49053.529565 371041.176992 35.983825
45380.310108 370926.703905 19.494129
41707.070627 370812.231159 7.169726
38033.809946 370697.759013 -1.423024
34360.526954 370583.287797 -7.549313
30687.220490 370468.817762 -10.621701
27013.889457 370354.349231 -14.032507
23340.532770 370239.882504 -16.792332
19667.149271 370125.417882 -12.203777
15993.737816 370010.955635 -0.414558
12320.297329 369896.496094 10.996757
8646.826678 369782.039528 17.685934
4973.324727 369667.586241 18.284153
1299.790351 369553.136525 13.825601
332028.442129 376137.355005 38.873328
328353.410541 376023.755767 27.558951
324678.444920 375910.134083 28.385204
321003.544181 375796.490248 32.442475
