NaN	NaN	z	density	stdev
396648.756738	4793571.17135	19000	3.40132135314781	0.149046430057015
398933.650222	4792818.95948	19000	3.40057623061258	0.14900257981224
401218.684776	4792067.00239	19000	3.39945895806398	0.148936756991056
403503.861236	4791315.29929	19000	3.39834217940014	0.148870877202333
405788.420646	4790563.83734	19000	3.39685391018555	0.148782948824398
408073.900706	4789811.52882	19000	3.39573828558176	0.148716936014201
410358.764746	4789059.4604	19000	3.3949948109917	0.148672895781175
412643.773395	4788307.64331	19000	3.39425155666621	0.148628830185568
414928.927493	4787556.07674	19000	3.39388001214231	0.148606787874608
417213.468585	4786804.74929	19000	3.39388001214231	0.148606787874608
419498.172064	4786052.56005	19000	3.39388001214231	0.148606787874608
421783.781958	4785300.62947	19000	3.39388001214231	0.148606787874608
424068.021821	4784548.92675	19000	3.39425155666621	0.148628830185568
426353.169779	4783797.48107	19000	3.39425155666621	0.148628830185568
428638.480944	4783045.17034	19000	3.39425155666621	0.148628830185568
430923.183246	4782293.09618	19000	3.39388001214231	0.148606787874608
433208.036423	4781541.26721	19000	3.39388001214231	0.148606787874608
435493.041319	4780789.6826	19000	3.39388001214231	0.148606787874608
437777.440375	4780038.33359	19000	3.39425155666621	0.148628830185568
440062.762575	4779286.12428	19000	3.39536652076158	0.148694919067571
442347.479971	4778534.14952	19000	3.39685391018555	0.148782948824398
444632.351807	4777782.41644	19000	3.39871438405229	0.148892843463197
446917.37893	4777030.92424	19000	3.40057623061258	0.14900257981224
449201.813811	4776278.55431	19000	3.40169399661881	0.149068345691472
451487.153717	4775527.5417	19000	3.40243944788855	0.14911215798937
453771.902417	4774775.6503	19000	3.40243944788855	0.14911215798937
456056.809134	4774023.99709	19000	3.40206669487099	0.149090255001933
458341.125025	4773271.46462	19000	3.40169399661881	0.149068345691472
460626.349988	4772520.28562	19000	3.40132135314781	0.149046430057015
462910.985163	4771768.22631	19000	3.40132135314781	0.149046430057015
465195.781089	4771016.4025	19000	3.40132135314781	0.149046430057015
467480.738615	4770264.81337	19000	3.40132135314781	0.149046430057015
469765.864278	4769512.34679	19000	3.40094876447379	0.149024508097592
472050.390198	4768761.22097	19000	3.39945895806398	0.0800535068826927
474335.085295	4768009.21664	19000	3.39722589504843	0.0799826554762274
476619.944734	4767257.4443	19000	3.39350852273212	0.0798642973309583
478904.973337	4766504.79181	19000	3.38886993256532	0.0797158819685156
481189.407047	4765753.47855	19000	3.38349919963708	0.0795430258177093
483474.767404	4765001.2862	19000	3.37869432185713	0.101172843847057
485759.53831	4764249.32071	19000	3.37445133930388	0.100996822394858
488044.477158	4763497.58367	19000	3.37168877060953	0.100881739702198
490328.828651	4762746.07303	19000	3.37095251970455	0.100851005346454
492614.106042	4761994.79072	19000	3.37205698017293	0.100897100318329
494898.798944	4761242.62242	19000	3.37463601569751	0.14302827316241
497183.66254	4760490.67987	19000	3.37758684100694	0.143201715852232
499467.941924	4759738.96216	19000	3.38146521881056	0.143428758712746
501753.149575	4758987.4689	19000	3.38572000448957	0.143676643186761
504037.774158	4758235.0881	19000	3.38979666337416	0.143912986503476
506322.572194	4757482.93032	19000	3.39350852273212	0.0817216065712132
508607.54454	4756730.99474	19000	3.0139169209254	0.0659279771625017
510892.692056	4755979.28052	19000	2.99223150660681	0.0647767226954302
513177.260413	4755227.78854	19000	2.96085400851849	0.0630538671580472
515462.002929	4754475.40553	19000	2.93367688968186	0.061505531827117
517746.925874	4753724.35332	19000	2.91319070076187	0.0635923422363009
520032.023833	4752972.40842	19000	2.90038966137611	0.0627834696618778
522316.545786	4752220.6842	19000	2.89472306244296	0.0624213116961668
524601.242935	4751468.06621	19000	2.89203620821154	0.0622487095301495
526886.125016	4750716.77629	19000	2.89391622502698	0.0623695405954849
529171.183152	4749964.59094	19000	2.90799608198185	0.109078701074743
531456.422858	4749212.62067	19000	2.92310643168548	0.110707135480316
533741.090671	4748460.86898	19000	2.94125211643211	0.112622604271174
536025.93515	4747708.21994	19000	2.95856347599048	0.114409824927944
538310.970369	4746956.89541	19000	3.27296663422918	0.140887055776719
540595.429074	4746204.67709	19000	3.27331888209188	0.140911233325001
542880.827129	4745452.66534	19000	3.27367119039051	0.140935404524443
545165.657412	4744700.87006	19000	3.27402355910921	0.140959569374217
547450.674831	4743949.28521	19000	3.27437598823209	0.140983727873501
549735.117158	4743196.80498	19000	3.27472847774328	0.141007880021478
552020.501241	4742444.5274	19000	3.27472847774328	0.141007880021478
554305.331021	4741693.57606	19000	3.27472847774328	0.141007880021478
556590.330118	4740940.60969	19000	3.27472847774328	0.141007880021478
558874.777026	4740188.96906	19000	3.27472847774328	0.141007880021478
561160.168975	4739437.52715	19000	3.27472847774328	0.141007880021478
563444.988311	4738685.1872	19000	3.27437598823209	0.140983727873501
565730.000363	4737933.05215	19000	3.27437598823209	0.140983727873501
568015.206003	4737181.12116	19000	3.27402355910921	0.140959569374217
570299.853286	4736429.40245	19000	3.27402355910921	0.140959569374217
572585.435011	4735676.76601	19000	3.27367119039051	0.140935404524443
574869.706808	4734924.35039	19000	3.27367119039051	0.140935404524443
577154.942387	4734173.23807	19000	3.27367119039051	0.140935404524443
579440.36099	4733421.21485	19000	3.27367119039051	0.140935404524443
581725.209831	4732668.29041	19000	3.27402355910921	0.140959569374217
584010.272977	4731916.67667	19000	3.27402355910921	0.140959569374217
586295.519765	4731164.1501	19000	3.27437598823209	0.140983727873501
588580.214553	4730411.83261	19000	3.27437598823209	0.140983727873501
590865.862443	4729659.70082	19000	3.27437598823209	0.140983727873501
593150.960269	4728907.77702	19000	3.27437598823209	0.140983727873501
595435.509188	4728156.06125	19000	3.27437598823209	0.140983727873501
597720.995121	4727403.417	19000	3.27437598823209	0.140983727873501
600005.933207	4726650.97967	19000	3.27402355910921	0.140959569374217
602291.07611	4725898.73613	19000	3.27402355910921	0.140959569374217
604576.424709	4725146.68552	19000	3.27367119039051	0.140935404524443
606861.22856	4724394.84078	19000	3.27367119039051	0.140935404524443
609146.970455	4723642.06244	19000	3.27367119039051	0.140935404524443
611432.189929	4722890.60021	19000	3.27367119039051	0.140935404524443
613717.597096	4722138.21676	19000	3.27367119039051	0.140935404524443
616002.462705	4721386.03757	19000	3.0061495695058	0.11912592578132
618287.538777	4720634.04739	19000	2.99961498440032	0.118495036026239
620572.803162	4719881.13404	19000	2.99340984138329	0.117891085910598
622858.278889	4719128.40801	19000	2.98987829533358	0.117545228457813
625143.990757	4718376.97981	19000	2.96746528553087	0.115313785479556
627429.141765	4717624.64233	19000	2.96717703745668	0.115284673337506
629714.482146	4716871.37885	19000	2.966312729973	0.11519731745218
369989.447619	4802342.95275	18900	3.33080784699928	0.144720588258517
372274.692803	4801591.83147	18900	3.33008435980432	0.144674285450747
374560.095241	4800839.86164	18900	3.363969346227	0.146800227333712
376844.870499	4800088.13795	18900	3.36653973119357	0.146958002334727
379129.803196	4799335.56466	18900	3.36911287448131	0.14711546406704
381414.848709	4798584.36343	18900	3.38312925985706	0.147964798180479
383700.052484	4797832.31098	18900	3.38609033284522	0.148142432761845
385985.392837	4797080.51775	18900	3.3923943853424	0.148518555189569
388270.13087	4796327.85742	18900	3.40243944788855	0.14911215798937
390555.746557	4795576.58048	18900	3.40243944788855	0.14911215798937
392840.760951	4794824.43541	18900	3.40169399661881	0.149068345691472
395125.154356	4794072.53351	18900	3.40057623061258	0.14900257981224
397410.448228	4793320.90104	18900	3.39983132739186	0.148958704259923
399695.141708	4792568.39947	18900	3.39908664361218	0.148914803392462
401980.717978	4791817.27638	18900	3.39797002967155	0.148848904608942
404265.694884	4791065.28314	18900	3.39685391018555	0.148782948824398
406550.814597	4790313.543	18900	3.39611010543636	0.148738946621954
408835.335331	4789560.93226	18900	3.3949948109917	0.148672895781175
411120.742847	4788809.69618	18900	3.39462315628795	0.148650866154134
413405.552414	4788057.58845	18900	3.39388001214231	0.148606787874608
415690.507494	4787305.73115	18900	3.39388001214231	0.148606787874608
417974.849665	4786554.11301	18900	3.39350852273212	0.148584739220388
420260.113307	4785801.64319	18900	3.39350852273212	0.148584739220388
422544.750576	4785050.52273	18900	3.39350852273212	0.148584739220388
424830.30995	4784298.5484	18900	3.39350852273212	0.148584739220388
427114.500464	4783546.8018	18900	3.39313708845149	0.148562684222044
429399.613069	4782794.1997	18900	3.3927657093163	0.148540622878721
431684.862774	4782042.95419	18900	3.3923943853424	0.148518555189569
433969.517878	4781290.83349	18900	3.39165190294192	0.148474400770394
436254.324763	4780538.95708	18900	3.39165190294192	0.148474400770394
438539.284273	4779787.32414	18900	3.39202311654564	0.148496481153741
440824.397253	4779035.93387	18900	3.39313708845149	0.148562684222044
443108.917046	4778283.66687	18900	3.3949948109917	0.148672895781175
445393.591344	4777531.64148	18900	3.39722589504843	0.148804940420888
447678.420992	4776779.85689	18900	3.39908664361218	0.148914803392462
449963.406836	4776028.31228	18900	3.40057623061258	0.14900257981224
452248.549721	4775277.00683	18900	3.40132135314781	0.149046430057015
454533.101355	4774524.82261	18900	3.40169399661881	0.149068345691472
456817.811068	4773772.87651	18900	3.40132135314781	0.149046430057015
459102.679708	4773021.16769	18900	3.40094876447379	0.149024508097592
461387.708124	4772269.69535	18900	3.40057623061258	0.14900257981224
463672.903991	4771517.34736	18900	3.40094876447379	0.149024508097592
465957.503288	4770765.22985	18900	3.40094876447379	0.149024508097592
468242.264248	4770013.34693	18900	3.40057623061258	0.14900257981224
470527.187721	4769261.6978	18900	3.39945895806398	0.0800535068826927
472812.274558	4768510.28162	18900	3.39722589504843	0.0799826554762274
475096.773498	4767757.98309	18900	3.39388001214231	0.0798761484826016
477381.432586	4767007.02777	18900	3.38905495445381	0.0797218174042201
479666.261616	4766255.19221	18900	3.38349919963708	0.0795430258177093
481951.260153	4765502.4756	18900	3.37795594549821	0.101142275586867
484236.421825	4764751.09974	18900	3.37242524578901	0.100912456560477
486520.997539	4763998.83945	18900	3.3683774095431	0.100743297265533
488805.739148	4763247.91885	18900	3.36690715434287	0.100681653489949
491090.652155	4762496.11448	18900	3.36727463376846	0.100697071001563
493375.736125	4761743.42552	18900	3.36948069122902	0.142723795046107
495660.23306	4760992.07322	18900	3.37279356744178	0.14291967033016
497944.902001	4760239.83526	18900	3.37684879948044	0.143158392302332
500229.742555	4759487.82214	18900	3.38091078879748	0.143396365739494
502514.755579	4758736.03303	18900	3.38572000448957	0.143676643186761
504799.186392	4757984.46772	18900	3.39016760077468	0.0816123086598596
507084.547026	4757233.12444	18900	3.02354290583308	0.0664289245684238
509369.325587	4756480.89257	18900	3.01241944955542	0.0658494940609023
511654.279381	4755728.88198	18900	2.98401546788448	0.0643321954450633
513938.65411	4754977.09365	18900	2.95314219839273	0.0626198723458083
516223.961041	4754225.52345	18900	2.92671065347371	0.0644328162333065
518508.687322	4753473.0631	18900	2.90690588831236	0.0631968160657044
520793.595532	4752721.93264	18900	2.89660828611482	0.0625420782943232
523077.924331	4751969.91154	18900	2.89203620821154	0.0622487095301495
525363.187718	4751218.10467	18900	2.88189406127723	0.0615920480631958
527647.871876	4750465.40609	18900	2.8949921570092	0.107652701518965
529932.742469	4749714.03467	18900	2.90963359722498	0.109256652940951
532217.789464	4748961.7669	18900	2.92671065347371	0.111091062471218
534503.018954	4748209.71329	18900	2.94378909944131	0.112886959600533
536787.677604	4747457.87774	18900	3.27085441709625	0.140741857208401
539072.520669	4746706.25528	18900	3.27085441709625	0.140741857208401
541357.541178	4745953.73372	18900	3.27120630201012	0.140766072832049
543642.001318	4745202.54053	18900	3.27155824745512	0.140790282111933
545927.393774	4744450.44127	18900	3.27191025341539	0.140814485047192
548212.219513	4743698.55795	18900	3.27226231987507	0.140838681636975
550497.233317	4742946.88413	18900	3.27261444681828	0.140862871880431
552781.672503	4742194.31441	18900	3.27261444681828	0.140862871880431
555067.054249	4741441.94603	18900	3.27261444681828	0.140862871880431
557351.883329	4740690.90337	18900	3.27261444681828	0.140862871880431
559636.892815	4739938.9561	18900	3.27261444681828	0.140862871880431
561922.082266	4739186.10339	18900	3.27261444681828	0.140862871880431
564206.722568	4738434.57536	18900	3.27226231987507	0.140838681636975
566491.54389	4737682.14079	18900	3.27226231987507	0.140838681636975
568776.55886	4736929.9102	18900	3.27191025341539	0.140814485047192
571061.768351	4736177.88276	18900	3.27191025341539	0.140814485047192
573346.420544	4735426.06705	18900	3.27155824745512	0.140790282111933
575632.021784	4734674.44365	18900	3.27155824745512	0.140790282111933
577917.052839	4733921.91956	18900	3.27155824745512	0.140790282111933
580201.528808	4733169.60615	18900	3.27155824745512	0.140790282111933
582486.955473	4732417.48224	18900	3.27155824745512	0.140790282111933
584771.828985	4731665.56793	18900	3.27191025341539	0.140814485047192
587056.902627	4730913.85204	18900	3.27226231987507	0.140838681636975
589342.160263	4730161.22239	18900	3.27226231987507	0.140838681636975
591626.88441	4729409.91264	18900	3.27226231987507	0.140838681636975
593912.54546	4728657.67592	18900	3.27226231987507	0.140838681636975
596197.639177	4727904.53529	18900	3.27191025341539	0.140814485047192
598482.954604	4727152.70081	18900	3.27191025341539	0.140814485047192
600767.723156	4726401.07328	18900	3.27155824745512	0.140790282111933
603052.677816	4725648.52809	18900	3.27155824745512	0.140790282111933
605337.838234	4724896.17575	18900	3.27155824745512	0.140790282111933
607623.205287	4724144.0154	18900	3.27155824745512	0.140790282111933
609908.779855	4723392.04621	18900	3.27155824745512	0.140790282111933
612193.790297	4722639.17044	18900	3.27155824745512	0.140790282111933
614479.031171	4721887.59607	18900	3.27120630201012	0.140766072832049
616764.46009	4721135.09955	18900	3.00287793957828	0.118810716971096
619049.348517	4720382.80673	18900	2.9963607168627	0.118178889716896
621334.448349	4719630.70201	18900	2.98929071342167	0.117487533860379
623619.736847	4718877.67317	18900	2.98752969903627	0.117314362303766
625905.261694	4718125.94206	18900	2.96717703745668	0.115284673337506
628190.976089	4717373.28514	18900	2.96717703745668	0.115284673337506
368466.352347	4802844.34791	18800	3.33080784699928	0.144720588258517
370751.263108	4802092.67505	18800	3.33044607446255	0.144697440062921
373036.307001	4801341.26559	18800	3.35152403332898	0.146029430673293
