x_c y_c z_c m m_abs mu_pr mu_abs sigma_pr post_stdev post_res
276153.821731 412400.967809 17202.940572 24.3585 2957.8791 -136.7637 2796.7569 222.9591 60.6873 0.9259
276153.821731 412400.967809 19286.130259 64.7823 3039.7786 -147.4842 2827.5121 233.0596 62.2707 0.9286
276153.821731 412400.967809 21488.354186 117.4924 3117.7350 -140.3528 2859.8898 243.5578 63.7323 0.9315
276153.821731 412400.967809 23809.612355 170.8823 3193.2497 -130.1865 2892.1809 253.7523 65.2491 0.9339
276153.821731 924183.852603 60.562355 -77.7080 1028.1064 -78.8143 1027.0000 5.0000 3.4837 0.5146
276153.821731 924183.852603 239.204186 379.6647 1948.3956 550.1440 2118.8749 20.0000 11.7798 0.6531
276153.821731 924183.852603 536.880259 426.9535 2074.2967 438.5813 2085.9245 20.0000 12.0022 0.6399
276153.821731 924183.852603 953.590572 557.6531 2414.7146 544.6654 2401.7269 20.0000 11.9892 0.6406
276153.821731 924183.852603 1489.335126 561.0519 2543.9142 518.8975 2501.7597 50.0000 20.8265 0.8265
276153.821731 924183.852603 2144.113921 289.5691 2512.8953 290.9233 2514.2495 50.0000 22.9859 0.7887
276153.821731 924183.852603 2917.926957 175.3868 2490.5762 213.2304 2528.4198 100.0000 34.2444 0.8827
276153.821731 924183.852603 3810.774234 7.8121 2415.4137 137.4725 2545.0741 100.0000 36.4616 0.8671
276153.821731 924183.852603 4822.655752 -255.4084 2249.5653 58.9826 2563.9563 168.3399 44.5687 0.9299
276153.821731 924183.852603 5953.571511 -251.7465 2323.3392 10.3399 2585.4257 171.4426 47.0394 0.9247
276153.821731 924183.852603 7203.521511 -215.7697 2422.8923 -25.9309 2612.7310 175.7557 49.2593 0.9214
276153.821731 924183.852603 8572.505752 -183.6109 2519.4564 -59.7830 2643.2843 181.1626 51.4252 0.9194
276153.821731 924183.852603 10060.524234 -152.7985 2612.5146 -88.8137 2676.4994 187.6434 53.4619 0.9188
276153.821731 924183.852603 11667.576957 -114.7556 2704.1605 -109.5389 2709.3772 195.3087 55.3983 0.9195
276153.821731 924183.852603 13393.663921 -72.7231 2789.4463 -122.9481 2739.2212 204.2454 57.2676 0.9214
276153.821731 924183.852603 15238.785126 -26.7225 2875.9905 -135.0663 2767.6467 213.4006 59.0145 0.9235
276153.821731 924183.852603 17202.940572 24.3585 2959.5676 -138.4522 2796.7569 222.9591 60.6873 0.9259
276153.821731 924183.852603 19286.130259 64.7823 3041.5994 -149.3050 2827.5121 233.0596 62.2707 0.9286
276153.821731 924183.852603 21488.354186 117.4924 3119.4678 -142.0856 2859.8898 243.5578 63.7323 0.9315
276153.821731 924183.852603 23809.612355 170.8823 3194.8569 -131.7937 2892.1809 253.7523 65.2491 0.9339
295198.912885 -500000.000000 60.562355 -78.4862 1028.3133 -79.7995 1027.0000 5.0000 3.4835 0.5146
295198.912885 -500000.000000 239.204186 -534.3445 1027.5095 -534.8540 1027.0000 5.0000 3.4809 0.5153
295198.912885 -500000.000000 536.880259 -613.6242 1028.2367 -614.8609 1027.0000 5.0000 3.4796 0.5157
295198.912885 -500000.000000 953.590572 -825.5072 1024.7461 -823.2532 1027.0000 5.0000 3.4782 0.5161
295198.912885 -500000.000000 1489.335126 -953.0969 1023.2792 -949.3761 1027.0000 5.0000 3.4771 0.5164
295198.912885 -500000.000000 2144.113921 -1183.2028 1036.4868 -1192.6896 1027.0000 5.0000 3.4848 0.5143
295198.912885 -500000.000000 2917.926957 -1276.9670 1035.5570 -1285.5240 1027.0000 5.0000 3.4852 0.5141
295198.912885 -500000.000000 3810.774234 -437.0202 1968.8630 -503.4685 1902.4146 20.0000 12.4254 0.6140
295198.912885 -500000.000000 4822.655752 -200.4972 2303.7393 -326.1631 2178.0734 50.0000 25.0339 0.7493
295198.912885 -500000.000000 5953.571511 48.3432 2623.2997 -136.8873 2438.0692 100.0000 37.2582 0.8612
295198.912885 -500000.000000 7203.521511 120.6285 2759.6146 -20.6982 2618.2879 134.4804 42.8581 0.8984
295198.912885 -500000.000000 8572.505752 70.3759 2774.1905 5.8425 2709.6571 193.9087 51.1095 0.9305
295198.912885 -500000.000000 10060.524234 75.4871 2841.9104 79.7601 2846.1834 208.1923 53.8027 0.9332
295198.912885 -500000.000000 11667.576957 87.5495 2907.8348 134.5723 2954.8576 221.7909 56.2144 0.9358
295198.912885 -500000.000000 13393.663921 57.6312 2921.3375 96.8463 2960.5525 234.6163 59.6805 0.9353
295198.912885 -500000.000000 15238.785126 34.6243 2939.0256 61.3851 2965.7864 247.3186 61.6267 0.9379
295198.912885 -500000.000000 17202.940572 50.5653 2987.5050 31.5919 2968.5316 259.2007 66.8705 0.9334
295198.912885 -500000.000000 19286.130259 59.9348 3038.6182 -4.2775 2974.4059 272.9782 68.3615 0.9373
295198.912885 -500000.000000 21488.354186 71.4407 3075.1921 -28.4818 2975.2696 283.0360 69.5710 0.9396
295198.912885 -500000.000000 23809.612355 87.1204 3112.7423 -57.5800 2968.0420 293.0181 70.9851 0.9413
295198.912885 11782.884795 60.562355 -78.4862 1029.3234 -80.8096 1027.0000 5.0000 3.4835 0.5146
295198.912885 11782.884795 239.204186 -534.3445 1034.2798 -541.6243 1027.0000 5.0000 3.4809 0.5153
295198.912885 11782.884795 536.880259 -613.6242 1036.0198 -622.6440 1027.0000 5.0000 3.4796 0.5157
295198.912885 11782.884795 953.590572 -825.5072 1035.1670 -833.6741 1027.0000 5.0000 3.4782 0.5161
295198.912885 11782.884795 1489.335126 -953.0969 1035.2966 -961.3935 1027.0000 5.0000 3.4771 0.5164
295198.912885 11782.884795 2144.113921 -1183.2028 1051.5842 -1207.7870 1027.0000 5.0000 3.4848 0.5143
295198.912885 11782.884795 2917.926957 -1276.9670 1051.8295 -1301.7965 1027.0000 5.0000 3.4852 0.5141
295198.912885 11782.884795 3810.774234 -437.0202 1975.2360 -509.8415 1902.4146 20.0000 12.4254 0.6140
295198.912885 11782.884795 4822.655752 -200.4972 2307.8679 -330.2917 2178.0734 50.0000 25.0339 0.7493
295198.912885 11782.884795 5953.571511 48.3432 2625.0324 -138.6200 2438.0692 100.0000 37.2582 0.8612
295198.912885 11782.884795 7203.521511 120.6285 2759.8766 -20.9602 2618.2879 134.4804 42.8581 0.8984
295198.912885 11782.884795 8572.505752 70.3759 2774.1165 5.9165 2709.6571 193.9087 51.1095 0.9305
295198.912885 11782.884795 10060.524234 75.4871 2840.9008 80.7698 2846.1834 208.1923 53.8027 0.9332
295198.912885 11782.884795 11667.576957 87.5495 2906.1314 136.2757 2954.8576 221.7909 56.2144 0.9358
295198.912885 11782.884795 13393.663921 57.6312 2920.1116 98.0722 2960.5525 234.6163 59.6805 0.9353
295198.912885 11782.884795 15238.785126 34.6243 2938.2485 62.1622 2965.7864 247.3186 61.6267 0.9379
295198.912885 11782.884795 17202.940572 50.5653 2987.1051 31.9918 2968.5316 259.2007 66.8705 0.9334
295198.912885 11782.884795 19286.130259 59.9348 3038.6723 -4.3317 2974.4059 272.9782 68.3615 0.9373
295198.912885 11782.884795 21488.354186 71.4407 3075.5527 -28.8424 2975.2696 283.0360 69.5710 0.9396
295198.912885 11782.884795 23809.612355 87.1204 3113.4712 -58.3088 2968.0420 293.0181 70.9851 0.9413
295198.912885 35348.654384 60.562355 -78.4437 1030.4020 -81.8456 1027.0000 5.0000 4.9029 0.0385
295198.912885 35348.654384 239.204186 -543.9769 1031.5913 -548.5682 1027.0000 5.0000 4.8957 0.0413
295198.912885 35348.654384 536.880259 -624.1808 1033.4457 -630.6266 1027.0000 5.0000 4.8903 0.0434
295198.912885 35348.654384 953.590572 -838.0429 1033.3194 -844.3623 1027.0000 5.0000 4.8861 0.0450
295198.912885 35348.654384 1489.335126 -958.7358 1041.9832 -973.7190 1027.0000 5.0000 4.8940 0.0419
295198.912885 35348.654384 2144.113921 -1196.7372 1053.5343 -1223.2714 1027.0000 5.0000 4.8972 0.0407
295198.912885 35348.654384 2917.926957 -1297.9705 1047.5157 -1318.4862 1027.0000 5.0000 4.9114 0.0351
295198.912885 35348.654384 3810.774234 -90.7154 2328.0772 -30.1349 2388.6577 20.0000 16.6403 0.3077
295198.912885 35348.654384 4822.655752 -124.2775 2388.3221 -50.2077 2462.3920 50.0000 28.6070 0.6727
295198.912885 35348.654384 5953.571511 -20.2296 2558.2368 -35.9573 2542.5091 100.0000 36.5352 0.8665
295198.912885 35348.654384 7203.521511 -44.6659 2594.8509 -9.7284 2629.7885 112.4656 38.3219 0.8839
295198.912885 35348.654384 8572.505752 -104.1076 2599.5572 6.0985 2709.7633 174.7571 44.3433 0.9356
295198.912885 35348.654384 10060.524234 -98.0571 2666.3210 19.1507 2783.5288 189.2693 46.4067 0.9399
295198.912885 35348.654384 11667.576957 -77.6646 2739.1702 32.6168 2849.4516 203.7401 48.4291 0.9435
295198.912885 35348.654384 13393.663921 -84.4054 2776.8176 42.9659 2904.1889 218.0901 50.8871 0.9456
295198.912885 35348.654384 15238.785126 -78.5781 2824.2492 55.2146 2958.0420 232.6933 52.3323 0.9494
295198.912885 35348.654384 17202.940572 -50.8005 2885.3291 70.8977 3007.0274 247.3814 56.0066 0.9487
295198.912885 35348.654384 19286.130259 -19.4368 2959.3563 67.7257 3046.5188 261.6778 57.0980 0.9524
295198.912885 35348.654384 21488.354186 10.7642 3015.2460 48.2569 3052.7387 273.3324 58.0930 0.9548
295198.912885 35348.654384 23809.612355 41.3622 3068.4606 25.6823 3052.7807 284.7435 59.1067 0.9569
295198.912885 58914.423973 60.562355 -84.3755 1025.5331 -82.9086 1027.0000 5.0000 4.8987 0.0401
295198.912885 58914.423973 239.204186 -559.7169 1022.9756 -555.6925 1027.0000 5.0000 4.8925 0.0425
295198.912885 58914.423973 536.880259 -642.8902 1022.9263 -638.8165 1027.0000 5.0000 4.8885 0.0441
295198.912885 58914.423973 953.590572 -852.4870 1029.8410 -855.3280 1027.0000 5.0000 4.8937 0.0421
295198.912885 58914.423973 1489.335126 -981.4644 1031.9003 -986.3647 1027.0000 5.0000 4.8931 0.0423
295198.912885 58914.423973 2144.113921 -251.6042 2014.5539 27.3690 2293.5271 20.0000 15.6939 0.3843
295198.912885 58914.423973 2917.926957 -388.2048 1974.4046 -83.0489 2279.5605 20.0000 15.8067 0.3754
295198.912885 58914.423973 3810.774234 -262.5453 2156.6386 -12.5232 2406.6607 50.0000 25.5464 0.7390
295198.912885 58914.423973 4822.655752 -279.0672 2234.1845 -12.9459 2500.3058 100.0000 33.2387 0.8895
295198.912885 58914.423973 5953.571511 -153.8515 2425.0819 -4.9364 2573.9970 86.8382 36.1784 0.8264
295198.912885 58914.423973 7203.521511 -188.5098 2451.1334 11.2561 2650.8993 95.0739 36.3528 0.8538
295198.912885 58914.423973 8572.505752 -196.0422 2507.5433 30.2525 2733.8381 162.5944 43.2962 0.9291
295198.912885 58914.423973 10060.524234 -152.9342 2611.1952 41.1043 2805.2337 179.6550 45.7997 0.9350
295198.912885 58914.423973 11667.576957 -102.1853 2714.2259 47.3839 2863.7951 195.9620 48.0972 0.9398
295198.912885 58914.423973 13393.663921 -75.3231 2785.3419 56.0910 2916.7559 212.5509 50.5743 0.9434
295198.912885 58914.423973 15238.785126 -39.9230 2862.1873 67.1046 2969.2148 229.0728 51.8918 0.9487
295198.912885 58914.423973 17202.940572 -6.1924 2929.0165 79.7536 3014.9625 245.1622 55.5387 0.9487
295198.912885 58914.423973 19286.130259 35.2065 3013.1200 69.0367 3046.9502 250.5833 56.4951 0.9492
295198.912885 58914.423973 21488.354186 70.2549 3074.1099 51.4419 3055.2970 251.9697 57.5507 0.9478
295198.912885 58914.423973 23809.612355 99.8794 3126.6443 26.6478 3053.4127 254.4907 58.5099 0.9471
295198.912885 82480.193562 60.562355 -83.4227 1027.5768 -83.9995 1027.0000 5.0000 4.8984 0.0402
295198.912885 82480.193562 239.204186 -561.2466 1028.7577 -563.0042 1027.0000 5.0000 4.8921 0.0427
295198.912885 82480.193562 536.880259 -646.6222 1027.5998 -647.2220 1027.0000 5.0000 4.8888 0.0440
295198.912885 82480.193562 953.590572 -865.5099 1028.0724 -866.5823 1027.0000 5.0000 4.8857 0.0452
295198.912885 82480.193562 1489.335126 -990.2933 1036.0500 -999.3432 1027.0000 5.0000 4.8932 0.0422
295198.912885 82480.193562 2144.113921 -229.5784 2036.2195 -33.0885 2232.7094 20.0000 15.3668 0.4097
295198.912885 82480.193562 2917.926957 -264.3799 2099.3222 -122.0904 2241.6117 20.0000 15.8598 0.3712
295198.912885 82480.193562 3810.774234 -187.3676 2231.9811 -99.7207 2319.6280 50.0000 25.4151 0.7416
295198.912885 82480.193562 4822.655752 -113.4050 2400.0170 -106.2653 2407.1567 100.0000 32.7367 0.8928
295198.912885 82480.193562 5953.571511 1.6014 2580.5997 -82.1087 2496.8897 72.0428 34.4026 0.7720
295198.912885 82480.193562 7203.521511 -78.6192 2560.8759 -57.3822 2582.1129 82.3104 33.5204 0.8342
295198.912885 82480.193562 8572.505752 -74.8977 2628.2898 -32.4559 2670.7316 151.3022 41.2959 0.9255
295198.912885 82480.193562 10060.524234 -58.3809 2705.2077 -7.9373 2755.6513 169.2851 44.3115 0.9315
295198.912885 82480.193562 11667.576957 -34.0939 2781.6938 13.3124 2829.1002 186.6746 46.7788 0.9372
295198.912885 82480.193562 13393.663921 -20.6863 2839.2406 30.6117 2890.5386 196.3473 49.4047 0.9367
295198.912885 82480.193562 15238.785126 2.6236 2903.8509 46.3531 2947.5804 194.2964 50.6151 0.9321
295198.912885 82480.193562 17202.940572 18.1194 2952.2789 44.6868 2978.8463 193.0650 54.7019 0.9197
295198.912885 82480.193562 19286.130259 46.5633 3023.5685 53.0910 3030.0962 193.9558 55.7245 0.9175
295198.912885 82480.193562 21488.354186 72.5820 3075.7602 33.6828 3036.8610 201.6566 57.0253 0.9200
295198.912885 82480.193562 23809.612355 92.9637 3119.3779 13.4638 3039.8780 208.9143 58.1463 0.9225
295198.912885 106045.963151 60.562355 -82.8702 1029.2493 -85.1195 1027.0000 5.0000 4.8984 0.0402
295198.912885 106045.963151 239.204186 -565.4198 1032.0911 -570.5110 1027.0000 5.0000 4.8907 0.0433
295198.912885 106045.963151 536.880259 -648.6379 1034.2138 -655.8516 1027.0000 5.0000 4.8850 0.0455
295198.912885 106045.963151 953.590572 -872.4108 1032.7260 -878.1368 1027.0000 5.0000 4.8812 0.0470
295198.912885 106045.963151 1489.335126 -1008.1230 1031.5447 -1012.6678 1027.0000 5.0000 4.8799 0.0475
295198.912885 106045.963151 2144.113921 -1220.2227 1046.0164 -1239.2391 1027.0000 5.0000 4.8925 0.0425
295198.912885 106045.963151 2917.926957 -210.6973 2154.6328 -81.9417 2283.3883 20.0000 15.3908 0.4078
295198.912885 106045.963151 3810.774234 -27.4239 2393.2545 -65.5489 2355.1294 20.0000 16.4852 0.3206
295198.912885 106045.963151 4822.655752 48.7735 2563.6124 -87.6267 2427.2121 50.0000 28.9485 0.6648
295198.912885 106045.963151 5953.571511 139.7266 2719.8198 -77.2811 2502.8121 100.0000 36.0921 0.8697
295198.912885 106045.963151 7203.521511 -20.2294 2620.0308 -57.3070 2582.9531 81.7378 34.2447 0.8245
295198.912885 106045.963151 8572.505752 -50.0185 2653.6018 -30.7614 2672.8588 144.7972 41.3373 0.9185
295198.912885 106045.963151 10060.524234 -93.2059 2670.4885 -9.7260 2753.9684 161.5274 44.2729 0.9249
295198.912885 106045.963151 11667.576957 -121.3560 2694.2542 10.3481 2825.9583 178.6165 46.7525 0.9315
295198.912885 106045.963151 13393.663921 -140.7926 2718.7261 26.0965 2885.6153 198.8356 49.5154 0.9380
295198.912885 106045.963151 15238.785126 -144.5702 2756.0391 35.4211 2936.0304 216.2941 50.9571 0.9445
295198.912885 106045.963151 17202.940572 -141.1878 2792.3758 31.6723 2965.2360 233.2719 55.0108 0.9444
295198.912885 106045.963151 19286.130259 -120.9659 2855.3314 44.6603 3020.9576 252.2471 56.2452 0.9503
295198.912885 106045.963151 21488.354186 -90.8724 2911.8566 26.7687 3029.4977 268.6871 57.6704 0.9539
295198.912885 106045.963151 23809.612355 -62.5178 2963.7169 10.4968 3036.7315 282.9609 58.8794 0.9567
295198.912885 129611.732740 60.562355 -85.6898 1027.5799 -86.2697 1027.0000 5.0000 4.8986 0.0402
295198.912885 129611.732740 239.204186 -575.9139 1029.3067 -578.2206 1027.0000 5.0000 4.8910 0.0431
295198.912885 129611.732740 536.880259 -661.8233 1029.8912 -664.7145 1027.0000 5.0000 4.8856 0.0453
295198.912885 129611.732740 953.590572 -889.1307 1027.8728 -890.0035 1027.0000 5.0000 4.8820 0.0466
295198.912885 129611.732740 1489.335126 -1008.6444 1044.7081 -1026.3525 1027.0000 5.0000 4.8923 0.0426
295198.912885 129611.732740 2144.113921 -1238.0455 1044.9401 -1255.9856 1027.0000 5.0000 4.8945 0.0418
295198.912885 129611.732740 2917.926957 -171.8291 2194.6083 -34.2383 2332.1990 20.0000 15.9460 0.3643
295198.912885 129611.732740 3810.774234 16.6656 2438.2298 -25.3829 2396.1812 50.0000 25.8311 0.7331
295198.912885 129611.732740 4822.655752 86.3597 2602.3827 -54.6005 2461.4225 100.0000 33.2554 0.8894
295198.912885 129611.732740 5953.571511 197.7124 2778.8499 -52.8662 2528.2713 100.0000 37.7444 0.8575
295198.912885 129611.732740 7203.521511 108.4193 2749.4539 -42.9893 2598.0453 102.7940 37.7709 0.8650
295198.912885 129611.732740 8572.505752 121.0390 2825.0749 -25.2346 2678.8014 158.6627 43.4165 0.9251
295198.912885 129611.732740 10060.524234 100.3114 2864.1372 -11.8956 2751.9302 172.3482 45.7224 0.9296
295198.912885 129611.732740 11667.576957 83.4206 2898.8910 2.8998 2818.3701 186.8007 47.8799 0.9343
295198.912885 129611.732740 13393.663921 70.7598 2929.9259 14.9602 2874.1263 207.3142 50.4228 0.9408
295198.912885 129611.732740 15238.785126 58.4247 2958.5553 23.8353 2923.9658 222.9132 51.8324 0.9459
295198.912885 129611.732740 17202.940572 55.1174 2988.2531 23.0130 2956.1486 238.3712 55.5880 0.9456
295198.912885 129611.732740 19286.130259 54.9988 3030.6926 36.9821 3012.6759 257.9419 56.8627 0.9514
295198.912885 129611.732740 21488.354186 67.5020 3069.8693 19.5650 3021.9323 271.1678 58.2714 0.9538
295198.912885 129611.732740 23809.612355 74.8616 3100.9544 -0.4768 3025.6161 284.8018 59.4800 0.9564
295198.912885 153177.502329 60.562355 -88.0663 1026.3852 -87.4515 1027.0000 5.0000 4.8987 0.0401
295198.912885 153177.502329 239.204186 -588.2349 1024.9065 -586.1414 1027.0000 5.0000 4.8923 0.0426
295198.912885 153177.502329 536.880259 -676.1226 1024.6976 -673.8202 1027.0000 5.0000 4.8908 0.0432
295198.912885 153177.502329 953.590572 -894.8583 1034.3370 -902.1953 1027.0000 5.0000 4.8976 0.0405
295198.912885 153177.502329 1489.335126 -325.7638 1741.6483 -60.3755 2007.0367 20.0000 15.4217 0.4054
295198.912885 153177.502329 2144.113921 -319.2086 1980.9823 41.9883 2342.1792 20.0000 15.9414 0.3647
295198.912885 153177.502329 2917.926957 -229.7399 2137.1665 5.3614 2372.2678 50.0000 24.7599 0.7548
295198.912885 153177.502329 3810.774234 -297.9223 2123.9895 8.6188 2430.5307 100.0000 32.4470 0.8947
295198.912885 153177.502329 4822.655752 -230.4032 2286.3678 -26.0930 2490.6780 100.0000 35.0205 0.8774
295198.912885 153177.502329 5953.571511 -115.8075 2466.0542 -30.2942 2551.5675 124.8774 39.3369 0.9008
295198.912885 153177.502329 7203.521511 -125.0838 2516.5397 -27.5916 2614.0318 131.4970 40.2896 0.9061
295198.912885 153177.502329 8572.505752 -77.8494 2626.5322 -17.0071 2687.3745 177.7482 44.7393 0.9366
295198.912885 153177.502329 10060.524234 -51.6376 2712.3512 -9.7074 2754.2814 189.3851 46.6692 0.9393
295198.912885 153177.502329 11667.576957 -24.9952 2790.4354 0.1268 2815.5574 201.7384 48.6197 0.9419
295198.912885 153177.502329 13393.663921 4.1323 2863.0935 8.6722 2867.6334 225.1141 51.0074 0.9487
295198.912885 153177.502329 15238.785126 23.5931 2923.3972 16.1681 2915.9722 238.5125 52.3391 0.9518
295198.912885 153177.502329 17202.940572 53.9765 2986.7969 16.6765 2949.4969 255.2628 56.0064 0.9519
295198.912885 153177.502329 19286.130259 75.0057 3050.1929 29.6999 3004.8870 272.4118 57.2633 0.9558
295198.912885 153177.502329 21488.354186 107.2086 3109.3079 11.9878 3014.0871 284.1895 58.6326 0.9574
295198.912885 153177.502329 23809.612355 127.2839 3153.3833 -9.1737 3016.9257 296.4627 59.8264 0.9593
295198.912885 176743.271918 60.562355 -90.4506 1025.2155 -88.6661 1027.0000 5.0000 4.8992 0.0399
295198.912885 176743.271918 239.204186 -586.5604 1034.7219 -594.2823 1027.0000 5.0000 4.9039 0.0381
295198.912885 176743.271918 536.880259 -61.4873 1648.6915 168.0777 1878.2565 20.0000 15.5718 0.3938
295198.912885 176743.271918 953.590572 -215.6587 1726.0671 40.7943 1982.5201 20.0000 15.5149 0.3982
295198.912885 176743.271918 1489.335126 -226.6490 1841.6017 33.5957 2101.8464 20.0000 16.0469 0.3562
295198.912885 176743.271918 2144.113921 -141.7317 2157.8760 78.8989 2378.5066 50.0000 24.6759 0.7564
295198.912885 176743.271918 2917.926957 -182.9176 2183.9142 45.2265 2412.0584 50.0000 26.3977 0.7213
295198.912885 176743.271918 3810.774234 -302.3723 2119.4199 42.7436 2464.5358 100.0000 33.7562 0.8861
295198.912885 176743.271918 4822.655752 -222.3131 2294.8203 2.6671 2519.8005 95.2159 35.9692 0.8573
295198.912885 176743.271918 5953.571511 -156.7904 2425.4921 -8.1279 2574.1545 102.8871 37.6274 0.8663
295198.912885 176743.271918 7203.521511 -144.2131 2497.7936 -11.8851 2630.1216 112.0780 39.0646 0.8785
295198.912885 176743.271918 8572.505752 -108.9403 2595.6775 -8.5489 2696.0690 146.0725 43.5272 0.9112
