x y z density stdev
288793.020255 75171.110792 12700.000000 2941.2521 75.7387
291189.981638 74977.036171 12700.000000 2922.8297 110.6776
293587.899539 74782.302451 12700.000000 2907.4508 109.0194
295985.749105 74587.750836 12700.000000 2894.7231 107.6230
298382.840764 74393.163734 12700.000000 2883.2224 106.3423
300780.556555 74198.975152 12700.000000 2872.6478 105.1488
76212.087870 92409.477602 12600.000000 3082.1820 126.0935
78609.631331 92214.739608 12600.000000 3091.3526 126.8892
81007.732112 92020.481297 12600.000000 3101.5387 127.7621
83405.005098 91826.210303 12600.000000 3112.7595 128.7108
85803.207978 91631.369224 12600.000000 3126.3335 129.8405
88200.213688 91437.563173 12600.000000 3143.9592 131.2786
90598.150222 91243.185154 12600.000000 3163.4375 132.8310
92996.324325 91047.989112 12600.000000 3185.4963 134.5435
95393.304479 90853.827723 12600.000000 3212.2683 136.5592
97791.216029 90659.091280 12600.000000 3237.7037 138.4126
100188.997442 90464.583683 12600.000000 3260.3261 58.8052
102586.649624 90270.304452 12600.000000 3276.4918 59.2740
104984.173489 90076.253085 12600.000000 3281.4372 59.4155
107381.937075 89881.379686 12600.000000 3277.5506 59.3044
109779.573334 89686.732918 12600.000000 3265.2325 58.9485
112177.083177 89492.312292 12600.000000 3245.3314 73.6472
114575.160082 89298.358692 12600.000000 3216.0275 72.5235
116972.419800 89104.388571 12600.000000 3176.7728 70.9521
119369.920899 88909.593028 12600.000000 3137.7354 69.3105
121767.298409 88715.021393 12600.000000 3102.8169 67.7716
124165.245675 88520.913323 12600.000000 3075.2635 74.3511
126562.378698 88326.787771 12600.000000 3060.9058 73.5952
128960.446665 88132.073489 12600.000000 3055.6368 73.3143
131357.701447 87937.341114 12600.000000 3053.1643 73.1818
133755.528701 87743.068805 12600.000000 3048.5404 72.9330
136152.544658 87548.778064 12600.000000 3038.1181 95.8782
138550.496613 87353.894551 12600.000000 3021.7325 94.6784
140947.969237 87160.281264 12600.000000 3007.6395 93.6262
143345.686533 86965.835109 12600.000000 2999.9113 93.0411
145742.595489 86771.369554 12600.000000 3007.0433 93.5813
148140.081413 86577.358982 12600.000000 3032.0253 75.0715
150537.812688 86382.513374 12600.000000 3072.1298 77.3175
152935.429726 86187.883913 12600.000000 3118.2394 79.7620
155332.933448 85993.470099 12600.000000 2903.3710 67.0445
157730.324776 85799.271456 12600.000000 2886.4180 65.8872
160127.604631 85605.287487 12600.000000 2873.6999 47.3707
162525.131519 85410.465077 12600.000000 2859.8568 46.6581
164922.547942 85215.856092 12600.000000 2842.9117 45.7696
167320.546748 85021.694488 12600.000000 2825.5447 44.8406
169717.744985 84827.510579 12600.000000 2815.3939 44.2889
172114.835531 84633.538626 12600.000000 2814.6561 58.9981
174512.866635 84438.958316 12600.000000 2822.8090 59.5900
176910.099192 84244.354902 12600.000000 2833.5547 60.3619
179307.225990 84049.961719 12600.000000 2855.2031 61.8878
181704.939723 83856.010799 12600.000000 2888.0199 64.1272
184102.211572 83660.982384 12600.000000 2925.8778 67.7115
186499.717928 83467.448381 12600.000000 2966.8889 70.3059
188896.783471 83272.836254 12600.000000 3006.1496 72.6668
191294.438709 83078.662896 12600.000000 3034.7635 74.3148
193692.344986 82883.641466 12600.000000 3056.5652 75.5308
196089.106972 82689.649606 12600.000000 3174.7658 83.2385
198486.812640 82495.039365 12600.000000 3189.5372 83.9455
200884.419174 82300.633760 12600.000000 3196.2926 84.2644
203281.927507 82106.432296 12600.000000 3196.6311 84.2803
205679.338572 81912.434491 12600.000000 3194.6014 84.1848
208077.002892 81717.584542 12600.000000 3192.5740 60.7874
210473.879526 81522.708258 12600.000000 3194.2633 60.8450
212871.352309 81328.262936 12600.000000 3076.8330 56.5313
215268.730717 81134.019020 12600.000000 3068.0663 56.1827
217666.707035 80940.203833 12600.000000 3062.7702 55.9702
220064.246929 80745.304973 12600.000000 3063.3922 54.4398
222461.347366 80551.661916 12600.000000 3068.0663 54.6221
224858.703789 80357.162023 12600.000000 3190.2116 59.0203
227255.969665 80162.860824 12600.000000 3189.5372 58.9978
229653.491703 79967.701245 12600.000000 3195.2777 59.1884
232051.270084 79774.021691 12600.000000 3207.4949 58.9085
234448.614426 79579.256290 12600.000000 3221.5090 59.3560
236845.871130 79384.687326 12600.000000 3233.9011 59.7452
239243.732261 79190.539249 12600.000000 3246.3738 60.1309
241640.816483 78996.361382 12600.000000 3258.5767 60.5026
244038.159099 78801.321058 12600.000000 3271.5582 53.1483
246436.108040 78606.698907 12600.000000 3280.7300 53.3851
248832.939772 78413.103856 12600.000000 3279.6697 53.3579
251231.064368 78217.809957 12600.000000 3268.0415 53.0568
253628.764664 78023.765852 12600.000000 3244.6367 52.4376
256025.693013 77829.690605 12600.000000 3217.7387 45.5401
258423.572920 77634.971228 12600.000000 3191.2237 44.8810
260820.681960 77440.220095 12600.000000 3168.7591 44.3051
263218.402911 77245.881177 12600.000000 3157.4707 44.0095
265616.045787 77051.731603 12600.000000 3156.4783 43.9833
268013.611543 76857.770863 12600.000000 3164.4341 59.8092
270410.748811 76662.718685 12600.000000 3176.4381 60.2307
272808.500821 76468.075210 12600.000000 3188.5261 60.6488
275206.177699 76273.618801 12600.000000 3197.3082 60.9485
277603.780388 76079.348988 12600.000000 3050.6963 55.4804
280001.309847 75885.265254 12600.000000 3029.2928 81.5868
282399.103360 75690.307426 12600.000000 3001.9872 79.8423
284796.824678 75495.534417 12600.000000 2976.4370 78.1543
287194.474757 75300.945730 12600.000000 2953.1422 76.5670
289592.054550 75106.540865 12600.000000 2931.7217 75.0658
291989.565009 74912.319336 12600.000000 2914.8367 109.8197
294387.341263 74717.220244 12600.000000 2900.6603 108.2771
296784.715490 74523.363743 12600.000000 2887.4856 106.8191
299182.356559 74328.628400 12600.000000 2876.8633 105.6264
301579.931248 74134.074131 12600.000000 2866.3604 104.4319
77010.840551 92345.299038 12500.000000 3085.6537 126.3958
79408.924998 92150.453967 12500.000000 3095.1642 127.2172
81806.873757 91955.842122 12500.000000 3105.0563 128.0610
84203.994777 91761.217664 12500.000000 3116.9483 129.0615
86601.674899 91567.071148 12500.000000 3132.5130 130.3483
88999.592332 91372.108041 12500.000000 3149.8774 131.7543
91397.006997 91178.424454 12500.000000 3170.0921 133.3527
93794.659961 90983.923033 12500.000000 3194.9395 135.2623
96193.243699 90788.846668 12500.000000 3219.7943 137.1137
98590.634968 90594.804411 12500.000000 3244.2895 138.8830
100988.265206 90399.942168 12500.000000 3265.2325 58.9485
103385.766262 90205.308244 12500.000000 3275.4336 59.2436
105783.831721 90011.144685 12500.000000 3276.1390 59.2639
108181.077115 89816.965619 12500.000000 3269.0959 59.0607
110579.255254 89622.205701 12500.000000 3255.7809 58.6717
112976.248208 89428.479424 12500.000000 3233.9011 73.2138
115374.174846 89234.170414 12500.000000 3200.6974 71.9190
117771.649696 89038.794921 12500.000000 3162.7735 70.3727
120169.327651 88844.934595 12500.000000 3124.0629 68.7160
122566.554878 88650.007167 12500.000000 3088.5004 67.1206
124964.351907 88455.543138 12500.000000 3065.8831 73.8588
127362.027153 88261.301390 12500.000000 3054.7091 73.2646
129759.581532 88067.281435 12500.000000 3051.3129 73.0824
132157.378822 87872.431916 12500.000000 3049.4640 72.9828
134554.693798 87678.853952 12500.000000 3043.3191 72.6502
136952.252685 87484.445174 12500.000000 3029.2928 95.2351
139349.693542 87290.255961 12500.000000 3013.0182 94.0300
141747.378477 87095.234421 12500.000000 2999.6150 93.0186
144144.946385 86900.431186 12500.000000 2995.4747 92.7027
146542.037815 86706.897491 12500.000000 3009.7285 93.7834
148939.374832 86512.529586 12500.000000 3042.3998 75.6636
151336.957105 86317.326562 12500.000000 3089.7674 78.2695
153734.758167 86123.627964 12500.000000 3129.9081 80.3582
156132.113374 85928.856462 12500.000000 2886.4180 65.8872
158529.356235 85734.300083 12500.000000 2870.5473 64.7818
160927.179672 85540.193608 12500.000000 2859.3385 46.6312
163324.200577 85346.065690 12500.000000 2846.2236 45.9447
165722.160870 85151.333263 12500.000000 2829.2899 45.0425
168119.319701 84956.578754 12500.000000 2814.9019 44.2620
170517.061845 84762.270678 12500.000000 2807.5585 43.8587
172914.696291 84568.173882 12500.000000 2809.9989 58.6575
175311.532127 84374.054508 12500.000000 2819.8349 59.3747
177709.308904 84179.325619 12500.000000 2833.5547 60.3619
180106.625407 83985.859941 12500.000000 2862.7126 62.4081
182504.192003 83791.549796 12500.000000 2897.1476 64.7344
184901.316634 83596.162160 12500.000000 2937.8787 68.4846
187298.675950 83402.268836 12500.000000 2982.8464 71.2797
189696.286039 83207.528878 12500.000000 3017.5181 73.3288
192093.794161 83012.995754 12500.000000 3044.5458 74.8646
194491.201249 82818.668959 12500.000000 3065.5715 76.0233
196888.508234 82624.548008 12500.000000 3179.7875 83.4803
199285.716046 82430.632417 12500.000000 3191.2237 84.0253
201683.176330 82235.866772 12500.000000 3195.2777 84.2167
204081.229970 82041.534802 12500.000000 3194.2633 84.1689
206478.494851 81847.176547 12500.000000 3191.5612 84.0413
208875.663448 81653.021410 12500.000000 3189.8744 60.6950
211273.085710 81458.013421 12500.000000 3192.2363 60.7758
213670.755510 81264.491232 12500.000000 3074.0092 56.4194
216067.988571 81069.886299 12500.000000 3064.6371 56.0453
218465.128241 80875.482233 12500.000000 3061.5270 55.9201
220863.214095 80680.449881 12500.000000 3063.7033 54.4520
223260.169327 80486.445665 12500.000000 3070.5655 54.7191
225658.071720 80291.811252 12500.000000 3188.1892 58.9528
228055.192323 80097.148417 12500.000000 3189.5372 58.9978
230452.914580 79902.909844 12500.000000 3198.3243 59.2890
232850.548170 79708.868287 12500.000000 3211.2444 59.0290
235247.402861 79514.797793 12500.000000 3224.9431 59.4645
237645.206296 79320.092097 12500.000000 3237.0118 59.8420
240042.923034 79125.581652 12500.000000 3248.1125 60.1842
242439.862917 78931.041478 12500.000000 3261.0263 60.5765
244837.409101 78736.920415 12500.000000 3274.3760 53.2214
247235.214044 78541.935542 12500.000000 3280.0231 53.3669
249632.592991 78348.201434 12500.000000 3275.7863 53.2578
252030.231733 78153.602245 12500.000000 3259.2763 52.8270
254427.788576 77959.195091 12500.000000 3234.5919 52.1663
256825.264464 77764.979483 12500.000000 3206.8140 45.2712
259223.000838 77569.896610 12500.000000 3178.7820 44.5641
261620.317233 77376.062454 12500.000000 3160.4515 44.0880
264017.895147 77181.359772 12500.000000 3152.1848 43.8697
266415.395037 76986.846375 12500.000000 3154.8256 43.9397
268812.817849 76792.521775 12500.000000 3165.4312 59.8445
271210.164535 76598.385471 12500.000000 3178.7820 60.3123
273607.773954 76403.377820 12500.000000 3191.5612 60.7528
276005.308287 76208.557186 12500.000000 3059.6642 55.8449
278402.768481 76013.923091 12500.000000 3042.0935 55.1268
280800.846189 75819.694462 12500.000000 3017.2176 80.8228
283198.160935 75625.431635 12500.000000 2991.6428 79.1655
285595.740155 75430.293990 12500.000000 2966.6008 77.4898
287993.603484 75236.619107 12500.000000 2942.3789 75.8177
290391.041679 75041.849329 12500.000000 2923.6601 74.4903
292788.410586 74847.262838 12500.000000 2907.7234 109.0490
295186.401720 74653.076653 12500.000000 2893.1101 107.4444
297583.968492 74457.794331 12500.000000 2881.3632 106.1335
299981.825327 74263.971135 12500.000000 2870.5473 104.9099
302379.258888 74069.051169 12500.000000 2859.5976 103.6547
77809.914855 92279.955138 12400.000000 3089.1337 126.6975
80208.168043 92086.050498 12400.000000 3098.0294 127.4627
82605.964756 91891.085121 12400.000000 3109.2240 128.4133
85003.626727 91696.352460 12400.000000 3122.1193 129.4918
87401.154868 91501.852013 12400.000000 3137.7354 130.7745
89799.242962 91307.827923 12400.000000 3156.8091 132.3070
92196.875862 91112.741592 12400.000000 3178.7820 134.0273
94594.007495 90918.934443 12400.000000 3202.3944 135.8236
96992.070623 90724.552430 12400.000000 3228.0392 137.7153
99389.310810 90530.155936 12400.000000 3251.2460 58.5378
101787.482602 90335.182425 12400.000000 3266.6365 58.9893
104185.157518 90141.485800 12400.000000 3272.6144 59.1624
106582.379580 89946.724805 12400.000000 3269.4475 59.0709
108980.166965 89752.433214 12400.000000 3261.0263 58.8257
111378.194329 89557.318161 12400.000000 3245.6788 73.6603
113775.729283 89363.478320 12400.000000 3220.4800 72.6969
116173.505213 89168.813765 12400.000000 3187.5156 71.3899
118571.156585 88974.373666 12400.000000 3147.2445 69.7179
120968.684313 88780.157532 12400.000000 3107.6197 67.9873
123366.089313 88586.164874 12400.000000 3077.1471 74.4492
125763.736456 88391.344728 12400.000000 3057.1844 73.3970
128161.261869 88196.746807 12400.000000 3048.8482 72.9496
130558.666463 88002.370641 12400.000000 3047.6176 72.8831
132955.951154 87808.215731 12400.000000 3045.1596 72.7501
135353.479164 87613.230550 12400.000000 3036.2873 95.7454
137751.218657 87419.754904 12400.000000 3020.8282 94.6114
140148.510168 87225.209077 12400.000000 3003.1750 93.2889
142546.737887 87030.068526 12400.000000 2991.9371 92.4314
144943.795732 86835.959846 12400.000000 2993.7046 92.5671
147340.738347 86642.069227 12400.000000 3016.6169 74.1776
149738.618594 86447.581048 12400.000000 3058.1138 76.5456
152136.384555 86253.309061 12400.000000 3104.4161 79.0441
154533.345079 86059.016648 12400.000000 2892.5730 66.3102
156931.243820 85864.123582 12400.000000 2868.9749 64.6712
159329.030207 85669.444953 12400.000000 2855.9770 46.4562
161725.655447 85475.797696 12400.000000 2845.4582 45.9043
164123.577638 85280.494222 12400.000000 2832.2981 45.2041
166521.032517 85086.456326 12400.000000 2817.6114 44.4100
168918.378734 84892.630920 12400.000000 2804.8828 43.7110
171315.973253 84697.964384 12400.000000 2800.5238 57.9591
173713.460123 84503.509081 12400.000000 2806.0979 58.3709
176110.840263 84309.264534 12400.000000 2818.5988 59.2850
178508.114601 84115.230256 12400.000000 2839.8657 60.8107
180905.638429 83920.352050 12400.000000 2870.0229 62.9101
183303.057472 83725.682848 12400.000000 2909.3605 66.6285
185701.064364 83531.454188 12400.000000 2954.2813 69.5225
188098.276584 83337.201231 12400.000000 2995.7700 72.0540
190495.386799 83143.155821 12400.000000 3029.5961 74.0216
192892.748202 82948.263061 12400.000000 3055.3275 75.4626
195290.348379 82754.861891 12400.000000 3073.0692 77.9952
197687.509133 82560.381042 12400.000000 3184.1514 83.6892
200085.613307 82365.280789 12400.000000 3192.5740 84.0892
202482.576292 82171.209619 12400.000000 3193.5874 84.1370
204880.483663 81976.517150 12400.000000 3191.2237 84.0253
207277.252608 81782.853701 12400.000000 3187.8524 60.6256
209674.966907 81588.567062 12400.000000 3187.1789 60.6025
212072.243309 81393.198307 12400.000000 3081.2366 56.7049
214469.767423 81199.315264 12400.000000 3069.9403 56.2575
216867.546086 81004.577364 12400.000000 3062.1484 55.9452
219264.192395 80810.868054 12400.000000 3060.9058 54.3424
221661.785637 80616.530534 12400.000000 3065.5715 54.5249
224059.634110 80421.335992 12400.000000 3073.0692 54.8159
226457.044810 80227.396281 12400.000000 3186.8422 58.9078
228854.711765 80032.598284 12400.000000 3190.8862 59.0427
231251.943678 79839.054413 12400.000000 3201.3760 58.7107
233649.432868 79644.651012 12400.000000 3215.3434 59.1601
236047.179007 79449.387133 12400.000000 3228.7279 59.5835
238444.493346 79255.376063 12400.000000 3239.0883 59.9064
240842.065656 79060.503271 12400.000000 3250.5492 60.2587
243239.208904 78866.882575 12400.000000 3264.1801 52.9559
245636.611157 78672.398886 12400.000000 3275.4336 53.2487
248034.272074 78477.051292 12400.000000 3278.6098 53.3306
250431.507185 78282.954462 12400.000000 3269.4475 53.0935
252829.351337 78089.273538 12400.000000 3250.5492 52.5958
255226.764695 77894.503347 12400.000000 3222.8819 45.6655
257624.097144 77699.924652 12400.000000 3193.2495 44.9321
260021.349633 77505.536956 12400.000000 3168.4260 44.2965
262419.553913 77310.503143 12400.000000 3152.5146 43.8784
264816.648866 77116.495508 12400.000000 3147.9023 43.7557
267214.696599 76921.839851 12400.000000 3154.1650 59.4435
269611.976438 76727.151390 12400.000000 3167.4272 59.9149
272009.180193 76532.651189 12400.000000 3182.4717 60.4402
274406.999584 76338.559015 12400.000000 3193.5874 60.8219
276804.744743 76144.653475 12400.000000 3051.9298 55.5308
279202.062817 75949.654927 12400.000000 3031.4176 81.7200
281599.998439 75755.061707 12400.000000 3007.0433 80.1699
283997.171158 75560.434331 12400.000000 2980.2201 78.4077
286394.963280 75366.210661 12400.000000 2955.1364 76.7047
288793.020255 75171.110792 12400.000000 2933.9565 75.2243
291189.981638 74977.036171 12400.000000 2915.3859 109.8789
293587.899539 74782.302451 12400.000000 2899.5781 108.1582
295985.749105 74587.750836 12400.000000 2886.4180 106.6999
298382.840764 74393.163734 12400.000000 2874.4898 105.3578
300780.556555 74198.975152 12400.000000 2863.7534 104.1330
76212.087870 92409.477602 12300.000000 3083.4435 126.2035
78609.631331 92214.739608 12300.000000 3092.3046 126.9712
81007.732112 92020.481297 12300.000000 3102.1777 127.8165
83405.005098 91826.210303 12300.000000 3113.4031 128.7648
